MutationType,ID17_GRCh37
1:Del:C:0,0.00611759853519847
1:Del:C:1,0.00366755530652
1:Del:C:2,0.00122032669693285
1:Del:C:3,2.25926833737838e-08
1:Del:C:4,1.94094358196916e-08
1:Del:C:5,0.00122093334450846
1:Del:T:0,0.0060883465666712
1:Del:T:1,0.00490319649725692
1:Del:T:2,0.00122548208393169
1:Del:T:3,0.00122381019049612
1:Del:T:4,1.34150268406511e-09
1:Del:T:5,4.62677534678498e-08
1:Ins:C:0,0.00487811801329939
1:Ins:C:1,0.0147671987268637
1:Ins:C:2,0.0292604047473039
1:Ins:C:3,0.0492545218208812
1:Ins:C:4,0.024538407850484
1:Ins:C:5,0.00979050282269531
1:Ins:T:0,0.00489279435946823
1:Ins:T:1,0.0388936407223243
1:Ins:T:2,0.0439246079078755
1:Ins:T:3,0.00487209062147903
1:Ins:T:4,0.00490348556483425
1:Ins:T:5,0.00487382956865314
2:Del:R:0,0.0146820538320339
2:Del:R:1,0.00853595089340418
2:Del:R:2,1.46002268078368e-08
2:Del:R:3,3.49583154490229e-08
2:Del:R:4,4.34453853127852e-08
2:Del:R:5,3.88695242109537e-08
3:Del:R:0,0.00855857290020103
3:Del:R:1,0.00244544588016729
3:Del:R:2,3.41157810969492e-08
3:Del:R:3,1.98537113438362e-08
3:Del:R:4,2.13065194170608e-08
3:Del:R:5,4.51480725749292e-08
4:Del:R:0,0.00610958539657406
4:Del:R:1,1.55350861485771e-08
4:Del:R:2,3.82649435383251e-08
4:Del:R:3,1.46064127217749e-08
4:Del:R:4,3.1937229480471e-09
4:Del:R:5,4.43808926111075e-09
5:Del:R:0,0.0233963755718201
5:Del:R:1,1.91584159796717e-08
5:Del:R:2,4.85820225219303e-08
5:Del:R:3,3.43435927859616e-08
5:Del:R:4,9.20661205435291e-09
5:Del:R:5,3.33535657530527e-08
2:Ins:R:0,0.0343794135783801
2:Ins:R:1,0.0585086492632652
2:Ins:R:2,0.0636941929664411
2:Ins:R:3,0.00976271301510184
2:Ins:R:4,3.84371444624452e-09
2:Ins:R:5,4.64406625218008e-08
3:Ins:R:0,0.0195831374457896
3:Ins:R:1,0.112273274400416
3:Ins:R:2,0.0388744786920139
3:Ins:R:3,1.39169498026687e-08
3:Ins:R:4,2.83510026533301e-08
3:Ins:R:5,2.78074941910782e-08
4:Ins:R:0,0.0146924521955361
4:Ins:R:1,0.210245111019824
4:Ins:R:2,0.00974909693497787
4:Ins:R:3,1.86094344198747e-08
4:Ins:R:4,9.67765006760512e-09
4:Ins:R:5,1.16548732028598e-08
5:Ins:R:0,0.0146738819971304
5:Ins:R:1,0.00491953232698964
5:Ins:R:2,4.6445807436868e-08
5:Ins:R:3,4.75565784473372e-08
5:Ins:R:4,3.95567326568308e-08
5:Ins:R:5,4.48283910156371e-08
2:Del:M:1,0.00366896648521895
3:Del:M:1,0.0048873035805209
3:Del:M:2,0.00368107551554234
4:Del:M:1,0.0109797305945076
4:Del:M:2,0.00489044160567025
4:Del:M:3,0.00365961696983014
5:Del:M:1,0.0207713280418549
5:Del:M:2,0.012290058300929
5:Del:M:3,0.00859625789862607
5:Del:M:4,0.00489791342344186
5:Del:M:5,0.00607563604544812
2:Ins:M:1,0
3:Ins:M:1,0
3:Ins:M:2,0
4:Ins:M:1,0
4:Ins:M:2,0
4:Ins:M:3,0
5:Ins:M:1,0
5:Ins:M:2,0
5:Ins:M:3,0
5:Ins:M:4,0
5:Ins:M:5,0
complex,0
non_matching,0
